局名,ppb
西部コミュニティセンター,7
国設大阪,7
茨木市役所,8
高石中学校,10
池田市立南畑会館,11
大東市役所,5
府立修徳学院,7
貝塚市消防署,13
島本町役場,13
富田林市役所,****
南海団地,12
泉南市役所,12
緑ケ丘小学校,10
三日市公民館,11
藤井寺市役所,11
岸和田中央公園,12
佐野中学校,10
泉大津市役所,11
豊能町役場,16
此花区役所,5
平尾小学校,6
野中小学校,8
桃谷中学校,5
大宮中学校,7
聖賢小学校,6
清江小学校,5
摂陽中学校,9
今宮中学校,7
九条南小学校,6
茨田北小学校,7
南港中央公園,3
出来島小学校,7
少林寺,10
浜寺,11
三宝,8
若松台,11
石津,10
登美丘,11
深井,10
美原,7
金岡南,11
高石消防署高師浜出張所,8
豊中市千成,10
豊中市千里,8
豊中市役所,10
吹田市垂水,8
吹田市北消防署,12
吹田市高野台,10
東大阪市西保健センター,7
東大阪市六万寺,8
東大阪市環境衛生検査センター,6
楠葉,7
枚方市役所,6
王仁公園,4
高槻北,24
庄所,11
八尾市保健所,7
成田,
寝屋川市役所,8
