局名,ppb
西部コミュニティセンター,62
国設大阪,49
茨木市役所,58
高石中学校,63
池田市立南畑会館,62
大東市役所,65
府立修徳学院,57
貝塚市消防署,62
島本町役場,51
富田林市役所,****
南海団地,64
泉南市役所,69
緑ケ丘小学校,73
三日市公民館,88
藤井寺市役所,63
岸和田中央公園,****
佐野中学校,65
泉大津市役所,60
豊能町役場,41
此花区役所,56
平尾小学校,53
野中小学校,57
桃谷中学校,50
大宮中学校,62
聖賢小学校,56
清江小学校,59
摂陽中学校,52
今宮中学校,53
九条南小学校,51
茨田北小学校,69
南港中央公園,58
出来島小学校,33
少林寺,66
浜寺,66
三宝,58
若松台,73
石津,62
登美丘,71
深井,65
美原,56
金岡南,62
高石消防署高師浜出張所,52
豊中市千成,57
豊中市千里,66
豊中市役所,73
吹田市垂水,63
吹田市北消防署,64
吹田市高野台,67
東大阪市西保健センター,54
東大阪市六万寺,68
東大阪市環境衛生検査センター,59
楠葉,61
枚方市役所,65
王仁公園,65
高槻北,53
庄所,61
八尾市保健所,57
成田,
寝屋川市役所,63
