局名,ppb
西部コミュニティセンター,54
国設大阪,59
茨木市役所,37
高石中学校,74
池田市立南畑会館,62
大東市役所,51
府立修徳学院,43
貝塚市消防署,54
島本町役場,44
富田林市役所,41
南海団地,48
泉南市役所,47
緑ケ丘小学校,43
三日市公民館,32
藤井寺市役所,44
岸和田中央公園,70
佐野中学校,68
泉大津市役所,74
豊能町役場,33
此花区役所,56
平尾小学校,68
野中小学校,64
桃谷中学校,69
大宮中学校,55
聖賢小学校,54
清江小学校,72
摂陽中学校,69
今宮中学校,70
九条南小学校,58
茨田北小学校,58
南港中央公園,66
出来島小学校,47
少林寺,77
浜寺,78
三宝,65
若松台,43
石津,79
登美丘,68
深井,77
美原,42
金岡南,77
高石消防署高師浜出張所,66
豊中市千成,61
豊中市千里,37
豊中市役所,48
吹田市垂水,56
吹田市北消防署,43
吹田市高野台,49
東大阪市西保健センター,70
東大阪市六万寺,40
東大阪市環境衛生検査センター,61
楠葉,49
枚方市役所,46
王仁公園,46
高槻北,40
庄所,43
八尾市保健所,57
成田,
寝屋川市役所,44
