局名,ppb
西部コミュニティセンター,57
国設大阪,54
茨木市役所,46
高石中学校,43
池田市立南畑会館,38
大東市役所,63
府立修徳学院,42
貝塚市消防署,47
島本町役場,25
富田林市役所,****
南海団地,46
泉南市役所,49
緑ケ丘小学校,48
三日市公民館,47
藤井寺市役所,49
岸和田中央公園,53
佐野中学校,49
泉大津市役所,48
豊能町役場,28
此花区役所,43
平尾小学校,48
野中小学校,50
桃谷中学校,49
大宮中学校,57
聖賢小学校,59
清江小学校,44
摂陽中学校,49
今宮中学校,51
九条南小学校,47
茨田北小学校,66
南港中央公園,43
出来島小学校,37
少林寺,46
浜寺,51
三宝,43
若松台,49
石津,46
登美丘,49
深井,48
美原,39
金岡南,49
高石消防署高師浜出張所,42
豊中市千成,50
豊中市千里,46
豊中市役所,52
吹田市垂水,55
吹田市北消防署,53
吹田市高野台,52
東大阪市西保健センター,53
東大阪市六万寺,57
東大阪市環境衛生検査センター,55
楠葉,29
枚方市役所,59
王仁公園,54
高槻北,43
庄所,50
八尾市保健所,52
成田,
寝屋川市役所,53
