局名,ppb
西部コミュニティセンター,18
国設大阪,19
茨木市役所,18
高石中学校,12
池田市立南畑会館,20
大東市役所,16
府立修徳学院,9
貝塚市消防署,43
島本町役場,17
富田林市役所,13
南海団地,52
泉南市役所,55
緑ケ丘小学校,13
三日市公民館,11
藤井寺市役所,12
岸和田中央公園,20
佐野中学校,52
泉大津市役所,18
豊能町役場,20
此花区役所,20
平尾小学校,14
野中小学校,21
桃谷中学校,15
大宮中学校,21
聖賢小学校,20
清江小学校,13
摂陽中学校,15
今宮中学校,17
九条南小学校,20
茨田北小学校,22
南港中央公園,12
出来島小学校,21
少林寺,12
浜寺,14
三宝,13
若松台,13
石津,13
登美丘,13
深井,13
美原,8
金岡南,15
高石消防署高師浜出張所,13
豊中市千成,19
豊中市千里,16
豊中市役所,17
吹田市垂水,18
吹田市北消防署,18
吹田市高野台,17
東大阪市西保健センター,15
東大阪市六万寺,12
東大阪市環境衛生検査センター,14
楠葉,17
枚方市役所,21
王仁公園,16
高槻北,17
庄所,18
八尾市保健所,12
成田,
寝屋川市役所,15
