局名,ppb
西部コミュニティセンター,23
国設大阪,21
茨木市役所,13
高石中学校,21
池田市立南畑会館,27
大東市役所,22
府立修徳学院,20
貝塚市消防署,16
島本町役場,13
富田林市役所,17
南海団地,26
泉南市役所,28
緑ケ丘小学校,14
三日市公民館,12
藤井寺市役所,22
岸和田中央公園,13
佐野中学校,17
泉大津市役所,24
豊能町役場,6
此花区役所,****
平尾小学校,24
野中小学校,****
桃谷中学校,25
大宮中学校,****
聖賢小学校,****
清江小学校,20
摂陽中学校,****
今宮中学校,23
九条南小学校,****
茨田北小学校,****
南港中央公園,18
出来島小学校,20
少林寺,18
浜寺,21
三宝,18
若松台,20
石津,22
登美丘,18
深井,17
美原,11
金岡南,20
高石消防署高師浜出張所,23
豊中市千成,****
豊中市千里,22
豊中市役所,****
吹田市垂水,24
吹田市北消防署,20
吹田市高野台,18
東大阪市西保健センター,26
東大阪市六万寺,25
東大阪市環境衛生検査センター,29
楠葉,21
枚方市役所,24
王仁公園,19
高槻北,11
庄所,21
八尾市保健所,20
成田,
寝屋川市役所,21
