局名,ppb
西部コミュニティセンター,57
国設大阪,52
茨木市役所,45
高石中学校,42
池田市立南畑会館,56
大東市役所,45
府立修徳学院,49
貝塚市消防署,42
島本町役場,52
富田林市役所,61
南海団地,21
泉南市役所,28
緑ケ丘小学校,49
三日市公民館,52
藤井寺市役所,55
岸和田中央公園,43
佐野中学校,30
泉大津市役所,48
豊能町役場,45
此花区役所,44
平尾小学校,47
野中小学校,51
桃谷中学校,49
大宮中学校,58
聖賢小学校,49
清江小学校,38
摂陽中学校,48
今宮中学校,51
九条南小学校,46
茨田北小学校,50
南港中央公園,37
出来島小学校,40
少林寺,43
浜寺,41
三宝,34
若松台,52
石津,42
登美丘,54
深井,52
美原,45
金岡南,51
高石消防署高師浜出張所,38
豊中市千成,54
豊中市千里,54
豊中市役所,55
吹田市垂水,55
吹田市北消防署,53
吹田市高野台,54
東大阪市西保健センター,50
東大阪市六万寺,50
東大阪市環境衛生検査センター,48
楠葉,52
枚方市役所,54
王仁公園,50
高槻北,50
庄所,51
八尾市保健所,54
成田,
寝屋川市役所,43
