局名,ppb
西部コミュニティセンター,52
国設大阪,58
茨木市役所,52
高石中学校,56
池田市立南畑会館,46
大東市役所,54
府立修徳学院,27
貝塚市消防署,63
島本町役場,31
富田林市役所,****
南海団地,33
泉南市役所,61
緑ケ丘小学校,59
三日市公民館,44
藤井寺市役所,60
岸和田中央公園,67
佐野中学校,66
泉大津市役所,55
豊能町役場,28
此花区役所,59
平尾小学校,58
野中小学校,51
桃谷中学校,58
大宮中学校,53
聖賢小学校,52
清江小学校,56
摂陽中学校,55
今宮中学校,58
九条南小学校,60
茨田北小学校,55
南港中央公園,46
出来島小学校,44
少林寺,65
浜寺,63
三宝,53
若松台,63
石津,58
登美丘,62
深井,64
美原,51
金岡南,57
高石消防署高師浜出張所,46
豊中市千成,51
豊中市千里,43
豊中市役所,48
吹田市垂水,49
吹田市北消防署,46
吹田市高野台,49
東大阪市西保健センター,55
東大阪市六万寺,46
東大阪市環境衛生検査センター,50
楠葉,49
枚方市役所,52
王仁公園,53
高槻北,36
庄所,50
八尾市保健所,58
成田,
寝屋川市役所,47
