局名,ppb
西部コミュニティセンター,66
国設大阪,67
茨木市役所,63
高石中学校,72
池田市立南畑会館,65
大東市役所,70
府立修徳学院,55
貝塚市消防署,86
島本町役場,60
富田林市役所,65
南海団地,70
泉南市役所,74
緑ケ丘小学校,73
三日市公民館,61
藤井寺市役所,66
岸和田中央公園,86
佐野中学校,85
泉大津市役所,85
豊能町役場,53
此花区役所,67
平尾小学校,61
野中小学校,****
桃谷中学校,71
大宮中学校,71
聖賢小学校,72
清江小学校,65
摂陽中学校,75
今宮中学校,68
九条南小学校,69
茨田北小学校,74
南港中央公園,55
出来島小学校,55
少林寺,75
浜寺,81
三宝,70
若松台,69
石津,77
登美丘,68
深井,79
美原,50
金岡南,77
高石消防署高師浜出張所,77
豊中市千成,71
豊中市千里,62
豊中市役所,63
吹田市垂水,65
吹田市北消防署,60
吹田市高野台,61
東大阪市西保健センター,75
東大阪市六万寺,66
東大阪市環境衛生検査センター,82
楠葉,61
枚方市役所,63
王仁公園,59
高槻北,59
庄所,67
八尾市保健所,68
成田,
寝屋川市役所,58
