局名,ppb
西部コミュニティセンター,13
国設大阪,13
茨木市役所,18
高石中学校,11
池田市立南畑会館,20
大東市役所,12
府立修徳学院,10
貝塚市消防署,12
島本町役場,15
富田林市役所,13
南海団地,28
泉南市役所,24
緑ケ丘小学校,10
三日市公民館,10
藤井寺市役所,11
岸和田中央公園,12
佐野中学校,21
泉大津市役所,12
豊能町役場,18
此花区役所,12
平尾小学校,11
野中小学校,14
桃谷中学校,12
大宮中学校,16
聖賢小学校,15
清江小学校,9
摂陽中学校,11
今宮中学校,12
九条南小学校,13
茨田北小学校,14
南港中央公園,7
出来島小学校,15
少林寺,10
浜寺,13
三宝,12
若松台,12
石津,11
登美丘,12
深井,13
美原,7
金岡南,14
高石消防署高師浜出張所,12
豊中市千成,14
豊中市千里,17
豊中市役所,18
吹田市垂水,17
吹田市北消防署,19
吹田市高野台,18
東大阪市西保健センター,9
東大阪市六万寺,11
東大阪市環境衛生検査センター,11
楠葉,15
枚方市役所,19
王仁公園,13
高槻北,16
庄所,18
八尾市保健所,11
成田,
寝屋川市役所,14
