局名,ppb
西部コミュニティセンター,51
国設大阪,57
茨木市役所,51
高石中学校,62
池田市立南畑会館,54
大東市役所,48
府立修徳学院,43
貝塚市消防署,61
島本町役場,46
富田林市役所,****
南海団地,56
泉南市役所,60
緑ケ丘小学校,56
三日市公民館,51
藤井寺市役所,59
岸和田中央公園,68
佐野中学校,63
泉大津市役所,61
豊能町役場,54
此花区役所,58
平尾小学校,62
野中小学校,57
桃谷中学校,55
大宮中学校,55
聖賢小学校,52
清江小学校,65
摂陽中学校,57
今宮中学校,57
九条南小学校,58
茨田北小学校,51
南港中央公園,59
出来島小学校,45
少林寺,65
浜寺,65
三宝,61
若松台,61
石津,66
登美丘,62
深井,63
美原,52
金岡南,61
高石消防署高師浜出張所,55
豊中市千成,60
豊中市千里,45
豊中市役所,49
吹田市垂水,53
吹田市北消防署,49
吹田市高野台,46
東大阪市西保健センター,53
東大阪市六万寺,48
東大阪市環境衛生検査センター,37
楠葉,48
枚方市役所,49
王仁公園,47
高槻北,50
庄所,51
八尾市保健所,57
成田,
寝屋川市役所,45
