局名,ppb
西部コミュニティセンター,45
国設大阪,75
茨木市役所,41
高石中学校,78
池田市立南畑会館,50
大東市役所,50
府立修徳学院,52
貝塚市消防署,81
島本町役場,44
富田林市役所,57
南海団地,46
泉南市役所,75
緑ケ丘小学校,113
三日市公民館,111
藤井寺市役所,59
岸和田中央公園,87
佐野中学校,58
泉大津市役所,96
豊能町役場,56
此花区役所,74
平尾小学校,82
野中小学校,****
桃谷中学校,81
大宮中学校,59
聖賢小学校,59
清江小学校,81
摂陽中学校,89
今宮中学校,84
九条南小学校,76
茨田北小学校,52
南港中央公園,60
出来島小学校,54
少林寺,93
浜寺,92
三宝,76
若松台,115
石津,78
登美丘,110
深井,111
美原,68
金岡南,98
高石消防署高師浜出張所,65
豊中市千成,81
豊中市千里,37
豊中市役所,51
吹田市垂水,57
吹田市北消防署,42
吹田市高野台,39
東大阪市西保健センター,52
東大阪市六万寺,49
東大阪市環境衛生検査センター,42
楠葉,39
枚方市役所,45
王仁公園,38
高槻北,40
庄所,38
八尾市保健所,50
成田,
寝屋川市役所,37
