局名,ppb
西部コミュニティセンター,60
国設大阪,46
茨木市役所,63
高石中学校,52
池田市立南畑会館,52
大東市役所,69
府立修徳学院,52
貝塚市消防署,49
島本町役場,63
富田林市役所,56
南海団地,45
泉南市役所,48
緑ケ丘小学校,45
三日市公民館,44
藤井寺市役所,69
岸和田中央公園,53
佐野中学校,45
泉大津市役所,59
豊能町役場,54
此花区役所,44
平尾小学校,47
野中小学校,****
桃谷中学校,51
大宮中学校,61
聖賢小学校,54
清江小学校,44
摂陽中学校,52
今宮中学校,48
九条南小学校,46
茨田北小学校,62
南港中央公園,42
出来島小学校,37
少林寺,50
浜寺,55
三宝,45
若松台,51
石津,52
登美丘,62
深井,56
美原,54
金岡南,59
高石消防署高師浜出張所,53
豊中市千成,48
豊中市千里,49
豊中市役所,50
吹田市垂水,50
吹田市北消防署,59
吹田市高野台,53
東大阪市西保健センター,63
東大阪市六万寺,53
東大阪市環境衛生検査センター,70
楠葉,67
枚方市役所,70
王仁公園,63
高槻北,63
庄所,67
八尾市保健所,66
成田,
寝屋川市役所,62
