局名,ppb
西部コミュニティセンター,9
国設大阪,15
茨木市役所,13
高石中学校,12
池田市立南畑会館,16
大東市役所,11
府立修徳学院,12
貝塚市消防署,10
島本町役場,8
富田林市役所,13
南海団地,14
泉南市役所,12
緑ケ丘小学校,8
三日市公民館,14
藤井寺市役所,13
岸和田中央公園,11
佐野中学校,7
泉大津市役所,15
豊能町役場,12
此花区役所,****
平尾小学校,15
野中小学校,12
桃谷中学校,16
大宮中学校,****
聖賢小学校,****
清江小学校,12
摂陽中学校,****
今宮中学校,15
九条南小学校,****
茨田北小学校,****
南港中央公園,7
出来島小学校,7
少林寺,12
浜寺,13
三宝,12
若松台,17
石津,12
登美丘,15
深井,14
美原,8
金岡南,14
高石消防署高師浜出張所,9
豊中市千成,13
豊中市千里,12
豊中市役所,12
吹田市垂水,12
吹田市北消防署,11
吹田市高野台,11
東大阪市西保健センター,18
東大阪市六万寺,17
東大阪市環境衛生検査センター,11
楠葉,13
枚方市役所,15
王仁公園,14
高槻北,18
庄所,14
八尾市保健所,17
成田,
寝屋川市役所,12
