局名,ppb
西部コミュニティセンター,64
国設大阪,49
茨木市役所,52
高石中学校,41
池田市立南畑会館,67
大東市役所,42
府立修徳学院,43
貝塚市消防署,****
島本町役場,44
富田林市役所,47
南海団地,31
泉南市役所,42
緑ケ丘小学校,62
三日市公民館,38
藤井寺市役所,48
岸和田中央公園,47
佐野中学校,45
泉大津市役所,****
豊能町役場,56
此花区役所,50
平尾小学校,39
野中小学校,****
桃谷中学校,50
大宮中学校,69
聖賢小学校,58
清江小学校,40
摂陽中学校,54
今宮中学校,45
九条南小学校,49
茨田北小学校,54
南港中央公園,34
出来島小学校,****
少林寺,45
浜寺,46
三宝,42
若松台,41
石津,39
登美丘,62
深井,66
美原,37
金岡南,58
高石消防署高師浜出張所,31
豊中市千成,63
豊中市千里,60
豊中市役所,66
吹田市垂水,69
吹田市北消防署,63
吹田市高野台,64
東大阪市西保健センター,43
東大阪市六万寺,41
東大阪市環境衛生検査センター,46
楠葉,42
枚方市役所,48
王仁公園,42
高槻北,47
庄所,50
八尾市保健所,43
成田,
寝屋川市役所,40
