局名,ppb
西部コミュニティセンター,68
国設大阪,47
茨木市役所,44
高石中学校,32
池田市立南畑会館,80
大東市役所,40
府立修徳学院,62
貝塚市消防署,33
島本町役場,39
富田林市役所,76
南海団地,32
泉南市役所,35
緑ケ丘小学校,****
三日市公民館,68
藤井寺市役所,81
岸和田中央公園,38
佐野中学校,33
泉大津市役所,34
豊能町役場,57
此花区役所,35
平尾小学校,35
野中小学校,****
桃谷中学校,50
大宮中学校,67
聖賢小学校,59
清江小学校,31
摂陽中学校,52
今宮中学校,41
九条南小学校,36
茨田北小学校,48
南港中央公園,16
出来島小学校,23
少林寺,37
浜寺,40
三宝,25
若松台,63
石津,33
登美丘,65
深井,59
美原,50
金岡南,51
高石消防署高師浜出張所,26
豊中市千成,59
豊中市千里,58
豊中市役所,74
吹田市垂水,76
吹田市北消防署,46
吹田市高野台,57
東大阪市西保健センター,60
東大阪市六万寺,60
東大阪市環境衛生検査センター,65
楠葉,38
枚方市役所,41
王仁公園,35
高槻北,41
庄所,45
八尾市保健所,70
成田,
寝屋川市役所,34
