局名,ppb
西部コミュニティセンター,51
国設大阪,47
茨木市役所,62
高石中学校,80
池田市立南畑会館,60
大東市役所,47
府立修徳学院,39
貝塚市消防署,95
島本町役場,58
富田林市役所,48
南海団地,63
泉南市役所,89
緑ケ丘小学校,106
三日市公民館,47
藤井寺市役所,43
岸和田中央公園,100
佐野中学校,72
泉大津市役所,94
豊能町役場,56
此花区役所,49
平尾小学校,49
野中小学校,****
桃谷中学校,43
大宮中学校,56
聖賢小学校,47
清江小学校,59
摂陽中学校,43
今宮中学校,49
九条南小学校,48
茨田北小学校,50
南港中央公園,71
出来島小学校,62
少林寺,79
浜寺,100
三宝,74
若松台,55
石津,90
登美丘,48
深井,50
美原,33
金岡南,****
高石消防署高師浜出張所,76
豊中市千成,68
豊中市千里,51
豊中市役所,58
吹田市垂水,****
吹田市北消防署,52
吹田市高野台,60
東大阪市西保健センター,41
東大阪市六万寺,39
東大阪市環境衛生検査センター,48
楠葉,58
枚方市役所,67
王仁公園,53
高槻北,53
庄所,65
八尾市保健所,43
成田,
寝屋川市役所,42
