局名,ppb
西部コミュニティセンター,14
国設大阪,13
茨木市役所,12
高石中学校,12
池田市立南畑会館,16
大東市役所,15
府立修徳学院,10
貝塚市消防署,12
島本町役場,22
富田林市役所,14
南海団地,13
泉南市役所,13
緑ケ丘小学校,12
三日市公民館,13
藤井寺市役所,14
岸和田中央公園,****
佐野中学校,11
泉大津市役所,12
豊能町役場,****
此花区役所,11
平尾小学校,11
野中小学校,14
桃谷中学校,13
大宮中学校,15
聖賢小学校,16
清江小学校,11
摂陽中学校,14
今宮中学校,15
九条南小学校,13
茨田北小学校,19
南港中央公園,7
出来島小学校,10
少林寺,12
浜寺,14
三宝,12
若松台,12
石津,13
登美丘,13
深井,13
美原,9
金岡南,15
高石消防署高師浜出張所,10
豊中市千成,13
豊中市千里,12
豊中市役所,13
吹田市垂水,14
吹田市北消防署,16
吹田市高野台,15
東大阪市西保健センター,15
東大阪市六万寺,15
東大阪市環境衛生検査センター,13
楠葉,24
枚方市役所,20
王仁公園,20
高槻北,21
庄所,20
八尾市保健所,13
成田,
寝屋川市役所,14
