局名,ppb
西部コミュニティセンター,53
国設大阪,46
茨木市役所,53
高石中学校,55
池田市立南畑会館,56
大東市役所,50
府立修徳学院,55
貝塚市消防署,52
島本町役場,35
富田林市役所,****
南海団地,46
泉南市役所,56
緑ケ丘小学校,67
三日市公民館,76
藤井寺市役所,66
岸和田中央公園,****
佐野中学校,68
泉大津市役所,53
豊能町役場,36
此花区役所,50
平尾小学校,53
野中小学校,52
桃谷中学校,51
大宮中学校,55
聖賢小学校,49
清江小学校,54
摂陽中学校,58
今宮中学校,57
九条南小学校,52
茨田北小学校,54
南港中央公園,45
出来島小学校,34
少林寺,61
浜寺,54
三宝,53
若松台,68
石津,52
登美丘,68
深井,66
美原,55
金岡南,61
高石消防署高師浜出張所,46
豊中市千成,53
豊中市千里,55
豊中市役所,52
吹田市垂水,51
吹田市北消防署,61
吹田市高野台,60
東大阪市西保健センター,48
東大阪市六万寺,52
東大阪市環境衛生検査センター,49
楠葉,54
枚方市役所,56
王仁公園,61
高槻北,46
庄所,55
八尾市保健所,54
成田,
寝屋川市役所,55
