局名,ppb
西部コミュニティセンター,14
国設大阪,11
茨木市役所,14
高石中学校,16
池田市立南畑会館,14
大東市役所,14
府立修徳学院,8
貝塚市消防署,19
島本町役場,12
富田林市役所,17
南海団地,11
泉南市役所,10
緑ケ丘小学校,17
三日市公民館,9
藤井寺市役所,12
岸和田中央公園,17
佐野中学校,14
泉大津市役所,23
豊能町役場,13
此花区役所,****
平尾小学校,14
野中小学校,****
桃谷中学校,14
大宮中学校,****
聖賢小学校,****
清江小学校,11
摂陽中学校,****
今宮中学校,12
九条南小学校,****
茨田北小学校,****
南港中央公園,7
出来島小学校,13
少林寺,13
浜寺,15
三宝,12
若松台,17
石津,14
登美丘,14
深井,15
美原,8
金岡南,15
高石消防署高師浜出張所,15
豊中市千成,15
豊中市千里,12
豊中市役所,14
吹田市垂水,****
吹田市北消防署,****
吹田市高野台,14
東大阪市西保健センター,13
東大阪市六万寺,12
東大阪市環境衛生検査センター,19
楠葉,13
枚方市役所,11
王仁公園,12
高槻北,11
庄所,14
八尾市保健所,11
成田,
寝屋川市役所,13
