局名,ppb
西部コミュニティセンター,5
国設大阪,****
茨木市役所,6
高石中学校,****
池田市立南畑会館,7
大東市役所,****
府立修徳学院,****
貝塚市消防署,13
島本町役場,****
富田林市役所,11
南海団地,11
泉南市役所,****
緑ケ丘小学校,11
三日市公民館,****
藤井寺市役所,2
岸和田中央公園,10
佐野中学校,****
泉大津市役所,11
豊能町役場,8
此花区役所,7
平尾小学校,5
野中小学校,6
桃谷中学校,10
大宮中学校,5
聖賢小学校,10
清江小学校,9
摂陽中学校,6
今宮中学校,11
九条南小学校,8
茨田北小学校,8
南港中央公園,6
出来島小学校,6
少林寺,10
浜寺,11
三宝,10
若松台,11
石津,10
登美丘,11
深井,11
美原,2
金岡南,12
高石消防署高師浜出張所,****
豊中市千成,5
豊中市千里,5
豊中市役所,7
吹田市垂水,6
吹田市北消防署,9
吹田市高野台,8
東大阪市西保健センター,1
東大阪市六万寺,4
東大阪市環境衛生検査センター,0
楠葉,5
枚方市役所,1
王仁公園,1
高槻北,21
庄所,7
八尾市保健所,2
成田,
寝屋川市役所,2
