局名,ppb
西部コミュニティセンター,42
国設大阪,54
茨木市役所,41
高石中学校,48
池田市立南畑会館,56
大東市役所,40
府立修徳学院,30
貝塚市消防署,51
島本町役場,48
富田林市役所,47
南海団地,41
泉南市役所,46
緑ケ丘小学校,57
三日市公民館,56
藤井寺市役所,50
岸和田中央公園,58
佐野中学校,45
泉大津市役所,46
豊能町役場,46
此花区役所,55
平尾小学校,49
野中小学校,49
桃谷中学校,****
大宮中学校,46
聖賢小学校,49
清江小学校,40
摂陽中学校,55
今宮中学校,60
九条南小学校,53
茨田北小学校,44
南港中央公園,32
出来島小学校,41
少林寺,55
浜寺,53
三宝,47
若松台,69
石津,53
登美丘,58
深井,58
美原,38
金岡南,43
高石消防署高師浜出張所,42
豊中市千成,53
豊中市千里,47
豊中市役所,51
吹田市垂水,45
吹田市北消防署,48
吹田市高野台,48
東大阪市西保健センター,53
東大阪市六万寺,38
東大阪市環境衛生検査センター,36
楠葉,45
枚方市役所,40
王仁公園,37
高槻北,50
庄所,49
八尾市保健所,47
成田,
寝屋川市役所,33
