局名,ppb
西部コミュニティセンター,58
国設大阪,54
茨木市役所,51
高石中学校,45
池田市立南畑会館,79
大東市役所,46
府立修徳学院,45
貝塚市消防署,45
島本町役場,45
富田林市役所,50
南海団地,35
泉南市役所,43
緑ケ丘小学校,63
三日市公民館,47
藤井寺市役所,57
岸和田中央公園,50
佐野中学校,40
泉大津市役所,41
豊能町役場,59
此花区役所,51
平尾小学校,39
野中小学校,****
桃谷中学校,58
大宮中学校,73
聖賢小学校,68
清江小学校,43
摂陽中学校,****
今宮中学校,48
九条南小学校,50
茨田北小学校,54
南港中央公園,35
出来島小学校,37
少林寺,60
浜寺,51
三宝,41
若松台,65
石津,44
登美丘,79
深井,71
美原,****
金岡南,71
高石消防署高師浜出張所,36
豊中市千成,74
豊中市千里,69
豊中市役所,79
吹田市垂水,77
吹田市北消防署,66
吹田市高野台,61
東大阪市西保健センター,55
東大阪市六万寺,43
東大阪市環境衛生検査センター,48
楠葉,42
枚方市役所,51
王仁公園,40
高槻北,48
庄所,53
八尾市保健所,50
成田,
寝屋川市役所,43
