局名,ppb
西部コミュニティセンター,10
国設大阪,8
茨木市役所,7
高石中学校,4
池田市立南畑会館,12
大東市役所,6
府立修徳学院,3
貝塚市消防署,11
島本町役場,8
富田林市役所,5
南海団地,11
泉南市役所,8
緑ケ丘小学校,7
三日市公民館,2
藤井寺市役所,4
岸和田中央公園,11
佐野中学校,5
泉大津市役所,11
豊能町役場,2
此花区役所,****
平尾小学校,9
野中小学校,****
桃谷中学校,8
大宮中学校,****
聖賢小学校,****
清江小学校,6
摂陽中学校,****
今宮中学校,8
九条南小学校,****
茨田北小学校,****
南港中央公園,4
出来島小学校,9
少林寺,6
浜寺,5
三宝,5
若松台,6
石津,3
登美丘,4
深井,5
美原,3
金岡南,7
高石消防署高師浜出張所,4
豊中市千成,10
豊中市千里,8
豊中市役所,8
吹田市垂水,9
吹田市北消防署,7
吹田市高野台,6
東大阪市西保健センター,5
東大阪市六万寺,9
東大阪市環境衛生検査センター,10
楠葉,5
枚方市役所,7
王仁公園,8
高槻北,14
庄所,7
八尾市保健所,5
成田,
寝屋川市役所,8
