局名,ppb
西部コミュニティセンター,16
国設大阪,13
茨木市役所,16
高石中学校,15
池田市立南畑会館,19
大東市役所,20
府立修徳学院,8
貝塚市消防署,13
島本町役場,11
富田林市役所,****
南海団地,12
泉南市役所,12
緑ケ丘小学校,11
三日市公民館,8
藤井寺市役所,15
岸和田中央公園,12
佐野中学校,10
泉大津市役所,16
豊能町役場,20
此花区役所,20
平尾小学校,17
野中小学校,20
桃谷中学校,17
大宮中学校,15
聖賢小学校,17
清江小学校,****
摂陽中学校,18
今宮中学校,****
九条南小学校,19
茨田北小学校,17
南港中央公園,****
出来島小学校,****
少林寺,13
浜寺,17
三宝,14
若松台,9
石津,14
登美丘,14
深井,15
美原,7
金岡南,18
高石消防署高師浜出張所,14
豊中市千成,20
豊中市千里,14
豊中市役所,19
吹田市垂水,15
吹田市北消防署,12
吹田市高野台,13
東大阪市西保健センター,19
東大阪市六万寺,14
東大阪市環境衛生検査センター,15
楠葉,14
枚方市役所,16
王仁公園,12
高槻北,22
庄所,16
八尾市保健所,19
成田,
寝屋川市役所,14
