局名,ppb
西部コミュニティセンター,15
国設大阪,13
茨木市役所,17
高石中学校,5
池田市立南畑会館,18
大東市役所,13
府立修徳学院,2
貝塚市消防署,11
島本町役場,15
富田林市役所,10
南海団地,17
泉南市役所,14
緑ケ丘小学校,8
三日市公民館,6
藤井寺市役所,8
岸和田中央公園,8
佐野中学校,16
泉大津市役所,8
豊能町役場,8
此花区役所,13
平尾小学校,13
野中小学校,****
桃谷中学校,13
大宮中学校,14
聖賢小学校,12
清江小学校,10
摂陽中学校,10
今宮中学校,13
九条南小学校,12
茨田北小学校,12
南港中央公園,6
出来島小学校,14
少林寺,11
浜寺,10
三宝,12
若松台,10
石津,11
登美丘,9
深井,7
美原,6
金岡南,11
高石消防署高師浜出張所,6
豊中市千成,15
豊中市千里,17
豊中市役所,18
吹田市垂水,16
吹田市北消防署,19
吹田市高野台,15
東大阪市西保健センター,12
東大阪市六万寺,11
東大阪市環境衛生検査センター,10
楠葉,16
枚方市役所,13
王仁公園,13
高槻北,19
庄所,17
八尾市保健所,12
成田,
寝屋川市役所,13
