局名,ppb
西部コミュニティセンター,12
国設大阪,12
茨木市役所,8
高石中学校,12
池田市立南畑会館,11
大東市役所,9
府立修徳学院,1
貝塚市消防署,13
島本町役場,****
富田林市役所,****
南海団地,13
泉南市役所,13
緑ケ丘小学校,12
三日市公民館,13
藤井寺市役所,****
岸和田中央公園,13
佐野中学校,11
泉大津市役所,12
豊能町役場,13
此花区役所,7
平尾小学校,10
野中小学校,8
桃谷中学校,9
大宮中学校,12
聖賢小学校,11
清江小学校,5
摂陽中学校,11
今宮中学校,10
九条南小学校,11
茨田北小学校,12
南港中央公園,6
出来島小学校,4
少林寺,12
浜寺,13
三宝,9
若松台,13
石津,12
登美丘,13
深井,12
美原,9
金岡南,13
高石消防署高師浜出張所,10
豊中市千成,9
豊中市千里,8
豊中市役所,8
吹田市垂水,9
吹田市北消防署,9
吹田市高野台,9
東大阪市西保健センター,9
東大阪市六万寺,6
東大阪市環境衛生検査センター,9
楠葉,7
枚方市役所,8
王仁公園,5
高槻北,25
庄所,9
八尾市保健所,7
成田,
寝屋川市役所,****
