局名,ppb
西部コミュニティセンター,49
国設大阪,43
茨木市役所,50
高石中学校,58
池田市立南畑会館,52
大東市役所,50
府立修徳学院,42
貝塚市消防署,51
島本町役場,62
富田林市役所,56
南海団地,45
泉南市役所,51
緑ケ丘小学校,61
三日市公民館,56
藤井寺市役所,51
岸和田中央公園,61
佐野中学校,51
泉大津市役所,64
豊能町役場,51
此花区役所,55
平尾小学校,54
野中小学校,52
桃谷中学校,41
大宮中学校,53
聖賢小学校,43
清江小学校,54
摂陽中学校,48
今宮中学校,51
九条南小学校,52
茨田北小学校,52
南港中央公園,51
出来島小学校,55
少林寺,58
浜寺,57
三宝,57
若松台,61
石津,63
登美丘,59
深井,56
美原,44
金岡南,58
高石消防署高師浜出張所,57
豊中市千成,50
豊中市千里,48
豊中市役所,50
吹田市垂水,47
吹田市北消防署,54
吹田市高野台,49
東大阪市西保健センター,44
東大阪市六万寺,55
東大阪市環境衛生検査センター,46
楠葉,67
枚方市役所,69
王仁公園,63
高槻北,60
庄所,63
八尾市保健所,53
成田,
寝屋川市役所,54
