局名,ppb
西部コミュニティセンター,63
国設大阪,53
茨木市役所,52
高石中学校,39
池田市立南畑会館,84
大東市役所,48
府立修徳学院,43
貝塚市消防署,40
島本町役場,40
富田林市役所,86
南海団地,37
泉南市役所,39
緑ケ丘小学校,64
三日市公民館,69
藤井寺市役所,80
岸和田中央公園,48
佐野中学校,32
泉大津市役所,37
豊能町役場,58
此花区役所,47
平尾小学校,45
野中小学校,****
桃谷中学校,58
大宮中学校,81
聖賢小学校,76
清江小学校,39
摂陽中学校,68
今宮中学校,47
九条南小学校,44
茨田北小学校,54
南港中央公園,32
出来島小学校,38
少林寺,49
浜寺,46
三宝,36
若松台,69
石津,39
登美丘,75
深井,70
美原,64
金岡南,70
高石消防署高師浜出張所,34
豊中市千成,76
豊中市千里,73
豊中市役所,84
吹田市垂水,86
吹田市北消防署,66
吹田市高野台,72
東大阪市西保健センター,68
東大阪市六万寺,46
東大阪市環境衛生検査センター,52
楠葉,40
枚方市役所,46
王仁公園,38
高槻北,46
庄所,52
八尾市保健所,58
成田,
寝屋川市役所,42
