局名,ppb
西部コミュニティセンター,24
国設大阪,23
茨木市役所,11
高石中学校,14
池田市立南畑会館,18
大東市役所,27
府立修徳学院,9
貝塚市消防署,22
島本町役場,11
富田林市役所,16
南海団地,29
泉南市役所,22
緑ケ丘小学校,20
三日市公民館,11
藤井寺市役所,17
岸和田中央公園,22
佐野中学校,15
泉大津市役所,21
豊能町役場,7
此花区役所,****
平尾小学校,20
野中小学校,16
桃谷中学校,19
大宮中学校,****
聖賢小学校,****
清江小学校,21
摂陽中学校,****
今宮中学校,19
九条南小学校,****
茨田北小学校,****
南港中央公園,20
出来島小学校,14
少林寺,17
浜寺,15
三宝,13
若松台,17
石津,18
登美丘,20
深井,13
美原,16
金岡南,18
高石消防署高師浜出張所,12
豊中市千成,18
豊中市千里,8
豊中市役所,10
吹田市垂水,18
吹田市北消防署,13
吹田市高野台,15
東大阪市西保健センター,25
東大阪市六万寺,19
東大阪市環境衛生検査センター,22
楠葉,16
枚方市役所,16
王仁公園,13
高槻北,24
庄所,16
八尾市保健所,17
成田,
寝屋川市役所,22
