局名,ppb
西部コミュニティセンター,9
国設大阪,9
茨木市役所,4
高石中学校,12
池田市立南畑会館,8
大東市役所,6
府立修徳学院,2
貝塚市消防署,14
島本町役場,9
富田林市役所,****
南海団地,15
泉南市役所,15
緑ケ丘小学校,13
三日市公民館,14
藤井寺市役所,4
岸和田中央公園,13
佐野中学校,12
泉大津市役所,12
豊能町役場,13
此花区役所,7
平尾小学校,8
野中小学校,4
桃谷中学校,10
大宮中学校,7
聖賢小学校,8
清江小学校,8
摂陽中学校,8
今宮中学校,7
九条南小学校,7
茨田北小学校,8
南港中央公園,3
出来島小学校,2
少林寺,8
浜寺,12
三宝,6
若松台,13
石津,8
登美丘,11
深井,11
美原,6
金岡南,11
高石消防署高師浜出張所,9
豊中市千成,7
豊中市千里,4
豊中市役所,7
吹田市垂水,7
吹田市北消防署,6
吹田市高野台,7
東大阪市西保健センター,9
東大阪市六万寺,6
東大阪市環境衛生検査センター,5
楠葉,6
枚方市役所,5
王仁公園,4
高槻北,21
庄所,5
八尾市保健所,8
成田,
寝屋川市役所,8
