局名,ppb
西部コミュニティセンター,58
国設大阪,55
茨木市役所,56
高石中学校,46
池田市立南畑会館,59
大東市役所,60
府立修徳学院,37
貝塚市消防署,50
島本町役場,57
富田林市役所,47
南海団地,51
泉南市役所,54
緑ケ丘小学校,51
三日市公民館,47
藤井寺市役所,50
岸和田中央公園,51
佐野中学校,65
泉大津市役所,54
豊能町役場,53
此花区役所,52
平尾小学校,51
野中小学校,57
桃谷中学校,52
大宮中学校,58
聖賢小学校,55
清江小学校,51
摂陽中学校,56
今宮中学校,58
九条南小学校,55
茨田北小学校,61
南港中央公園,49
出来島小学校,46
少林寺,49
浜寺,55
三宝,51
若松台,51
石津,59
登美丘,48
深井,50
美原,38
金岡南,48
高石消防署高師浜出張所,49
豊中市千成,58
豊中市千里,54
豊中市役所,56
吹田市垂水,58
吹田市北消防署,62
吹田市高野台,59
東大阪市西保健センター,57
東大阪市六万寺,58
東大阪市環境衛生検査センター,53
楠葉,58
枚方市役所,65
王仁公園,51
高槻北,57
庄所,63
八尾市保健所,56
成田,
寝屋川市役所,55
