局名,ppb
西部コミュニティセンター,60
国設大阪,58
茨木市役所,35
高石中学校,49
池田市立南畑会館,45
大東市役所,62
府立修徳学院,****
貝塚市消防署,55
島本町役場,41
富田林市役所,73
南海団地,****
泉南市役所,70
緑ケ丘小学校,70
三日市公民館,64
藤井寺市役所,75
岸和田中央公園,****
佐野中学校,54
泉大津市役所,56
豊能町役場,47
此花区役所,53
平尾小学校,52
野中小学校,55
桃谷中学校,55
大宮中学校,64
聖賢小学校,61
清江小学校,41
摂陽中学校,61
今宮中学校,61
九条南小学校,54
茨田北小学校,49
南港中央公園,46
出来島小学校,38
少林寺,56
浜寺,61
三宝,50
若松台,74
石津,48
登美丘,69
深井,69
美原,57
金岡南,62
高石消防署高師浜出張所,46
豊中市千成,48
豊中市千里,43
豊中市役所,45
吹田市垂水,50
吹田市北消防署,47
吹田市高野台,46
東大阪市西保健センター,67
東大阪市六万寺,65
東大阪市環境衛生検査センター,64
楠葉,42
枚方市役所,51
王仁公園,46
高槻北,44
庄所,46
八尾市保健所,73
成田,
寝屋川市役所,51
