局名,ppb
西部コミュニティセンター,12
国設大阪,12
茨木市役所,11
高石中学校,13
池田市立南畑会館,18
大東市役所,17
府立修徳学院,9
貝塚市消防署,17
島本町役場,16
富田林市役所,12
南海団地,14
泉南市役所,19
緑ケ丘小学校,14
三日市公民館,11
藤井寺市役所,13
岸和田中央公園,14
佐野中学校,14
泉大津市役所,12
豊能町役場,17
此花区役所,10
平尾小学校,12
野中小学校,12
桃谷中学校,11
大宮中学校,12
聖賢小学校,14
清江小学校,13
摂陽中学校,11
今宮中学校,14
九条南小学校,12
茨田北小学校,15
南港中央公園,4
出来島小学校,12
少林寺,14
浜寺,15
三宝,14
若松台,11
石津,15
登美丘,12
深井,13
美原,7
金岡南,13
高石消防署高師浜出張所,12
豊中市千成,12
豊中市千里,12
豊中市役所,12
吹田市垂水,12
吹田市北消防署,13
吹田市高野台,10
東大阪市西保健センター,13
東大阪市六万寺,13
東大阪市環境衛生検査センター,8
楠葉,13
枚方市役所,12
王仁公園,13
高槻北,18
庄所,15
八尾市保健所,11
成田,
寝屋川市役所,13
