局名,ppb
西部コミュニティセンター,1
国設大阪,3
茨木市役所,1
高石中学校,2
池田市立南畑会館,9
大東市役所,1
府立修徳学院,0
貝塚市消防署,7
島本町役場,3
富田林市役所,2
南海団地,4
泉南市役所,6
緑ケ丘小学校,3
三日市公民館,2
藤井寺市役所,2
岸和田中央公園,2
佐野中学校,4
泉大津市役所,7
豊能町役場,1
此花区役所,2
平尾小学校,2
野中小学校,****
桃谷中学校,2
大宮中学校,2
聖賢小学校,2
清江小学校,1
摂陽中学校,****
今宮中学校,0
九条南小学校,2
茨田北小学校,2
南港中央公園,0
出来島小学校,2
少林寺,3
浜寺,2
三宝,1
若松台,2
石津,3
登美丘,1
深井,1
美原,1
金岡南,3
高石消防署高師浜出張所,2
豊中市千成,4
豊中市千里,5
豊中市役所,2
吹田市垂水,5
吹田市北消防署,3
吹田市高野台,5
東大阪市西保健センター,3
東大阪市六万寺,1
東大阪市環境衛生検査センター,10
楠葉,4
枚方市役所,5
王仁公園,3
高槻北,16
庄所,2
八尾市保健所,1
成田,
寝屋川市役所,3
