局名,ppb
西部コミュニティセンター,55
国設大阪,59
茨木市役所,54
高石中学校,63
池田市立南畑会館,54
大東市役所,51
府立修徳学院,40
貝塚市消防署,62
島本町役場,49
富田林市役所,****
南海団地,54
泉南市役所,61
緑ケ丘小学校,60
三日市公民館,44
藤井寺市役所,60
岸和田中央公園,65
佐野中学校,61
泉大津市役所,59
豊能町役場,55
此花区役所,62
平尾小学校,60
野中小学校,59
桃谷中学校,56
大宮中学校,59
聖賢小学校,56
清江小学校,62
摂陽中学校,57
今宮中学校,61
九条南小学校,61
茨田北小学校,54
南港中央公園,58
出来島小学校,50
少林寺,****
浜寺,68
三宝,62
若松台,61
石津,64
登美丘,67
深井,69
美原,53
金岡南,66
高石消防署高師浜出張所,56
豊中市千成,63
豊中市千里,50
豊中市役所,56
吹田市垂水,57
吹田市北消防署,52
吹田市高野台,50
東大阪市西保健センター,56
東大阪市六万寺,46
東大阪市環境衛生検査センター,50
楠葉,52
枚方市役所,53
王仁公園,52
高槻北,53
庄所,55
八尾市保健所,58
成田,
寝屋川市役所,48
