局名,ppb
西部コミュニティセンター,12
国設大阪,12
茨木市役所,9
高石中学校,12
池田市立南畑会館,10
大東市役所,11
府立修徳学院,7
貝塚市消防署,16
島本町役場,13
富田林市役所,****
南海団地,16
泉南市役所,15
緑ケ丘小学校,13
三日市公民館,12
藤井寺市役所,13
岸和田中央公園,14
佐野中学校,11
泉大津市役所,13
豊能町役場,10
此花区役所,11
平尾小学校,11
野中小学校,11
桃谷中学校,11
大宮中学校,12
聖賢小学校,12
清江小学校,6
摂陽中学校,11
今宮中学校,8
九条南小学校,10
茨田北小学校,14
南港中央公園,9
出来島小学校,6
少林寺,12
浜寺,13
三宝,9
若松台,13
石津,12
登美丘,13
深井,12
美原,9
金岡南,13
高石消防署高師浜出張所,11
豊中市千成,11
豊中市千里,9
豊中市役所,11
吹田市垂水,11
吹田市北消防署,11
吹田市高野台,10
東大阪市西保健センター,12
東大阪市六万寺,10
東大阪市環境衛生検査センター,11
楠葉,10
枚方市役所,11
王仁公園,10
高槻北,27
庄所,11
八尾市保健所,10
成田,
寝屋川市役所,12
