局名,ppb
西部コミュニティセンター,6
国設大阪,12
茨木市役所,5
高石中学校,10
池田市立南畑会館,15
大東市役所,1
府立修徳学院,4
貝塚市消防署,18
島本町役場,3
富田林市役所,4
南海団地,20
泉南市役所,22
緑ケ丘小学校,4
三日市公民館,3
藤井寺市役所,2
岸和田中央公園,17
佐野中学校,18
泉大津市役所,15
豊能町役場,17
此花区役所,11
平尾小学校,13
野中小学校,15
桃谷中学校,11
大宮中学校,9
聖賢小学校,8
清江小学校,6
摂陽中学校,1
今宮中学校,10
九条南小学校,12
茨田北小学校,4
南港中央公園,14
出来島小学校,5
少林寺,10
浜寺,11
三宝,6
若松台,2
石津,12
登美丘,1
深井,1
美原,0
金岡南,4
高石消防署高師浜出張所,11
豊中市千成,13
豊中市千里,10
豊中市役所,14
吹田市垂水,14
吹田市北消防署,13
吹田市高野台,11
東大阪市西保健センター,4
東大阪市六万寺,3
東大阪市環境衛生検査センター,3
楠葉,1
枚方市役所,1
王仁公園,2
高槻北,16
庄所,3
八尾市保健所,0
成田,
寝屋川市役所,2
