局名,ppb
西部コミュニティセンター,79
国設大阪,61
茨木市役所,78
高石中学校,60
池田市立南畑会館,91
大東市役所,95
府立修徳学院,69
貝塚市消防署,61
島本町役場,90
富田林市役所,69
南海団地,64
泉南市役所,71
緑ケ丘小学校,67
三日市公民館,62
藤井寺市役所,74
岸和田中央公園,70
佐野中学校,72
泉大津市役所,65
豊能町役場,96
此花区役所,59
平尾小学校,59
野中小学校,68
桃谷中学校,67
大宮中学校,74
聖賢小学校,74
清江小学校,51
摂陽中学校,61
今宮中学校,68
九条南小学校,51
茨田北小学校,62
南港中央公園,63
出来島小学校,42
少林寺,69
浜寺,69
三宝,****
若松台,68
石津,68
登美丘,68
深井,68
美原,58
金岡南,71
高石消防署高師浜出張所,52
豊中市千成,74
豊中市千里,83
豊中市役所,83
吹田市垂水,81
吹田市北消防署,94
吹田市高野台,86
東大阪市西保健センター,84
東大阪市六万寺,91
東大阪市環境衛生検査センター,****
楠葉,94
枚方市役所,102
王仁公園,98
高槻北,95
庄所,102
八尾市保健所,85
成田,
寝屋川市役所,88
