局名,ppb
西部コミュニティセンター,16
国設大阪,14
茨木市役所,17
高石中学校,12
池田市立南畑会館,22
大東市役所,13
府立修徳学院,12
貝塚市消防署,7
島本町役場,14
富田林市役所,14
南海団地,8
泉南市役所,9
緑ケ丘小学校,6
三日市公民館,3
藤井寺市役所,17
岸和田中央公園,7
佐野中学校,6
泉大津市役所,12
豊能町役場,18
此花区役所,11
平尾小学校,12
野中小学校,****
桃谷中学校,13
大宮中学校,13
聖賢小学校,11
清江小学校,12
摂陽中学校,9
今宮中学校,13
九条南小学校,11
茨田北小学校,11
南港中央公園,2
出来島小学校,10
少林寺,12
浜寺,14
三宝,13
若松台,12
石津,12
登美丘,12
深井,14
美原,5
金岡南,15
高石消防署高師浜出張所,13
豊中市千成,13
豊中市千里,14
豊中市役所,14
吹田市垂水,15
吹田市北消防署,16
吹田市高野台,15
東大阪市西保健センター,12
東大阪市六万寺,21
東大阪市環境衛生検査センター,9
楠葉,10
枚方市役所,13
王仁公園,10
高槻北,21
庄所,16
八尾市保健所,9
成田,
寝屋川市役所,12
