局名,ppb
西部コミュニティセンター,12
国設大阪,14
茨木市役所,13
高石中学校,10
池田市立南畑会館,13
大東市役所,12
府立修徳学院,11
貝塚市消防署,11
島本町役場,14
富田林市役所,12
南海団地,20
泉南市役所,18
緑ケ丘小学校,8
三日市公民館,7
藤井寺市役所,12
岸和田中央公園,8
佐野中学校,17
泉大津市役所,10
豊能町役場,15
此花区役所,11
平尾小学校,10
野中小学校,12
桃谷中学校,13
大宮中学校,13
聖賢小学校,13
清江小学校,10
摂陽中学校,10
今宮中学校,12
九条南小学校,12
茨田北小学校,13
南港中央公園,8
出来島小学校,12
少林寺,10
浜寺,12
三宝,10
若松台,10
石津,10
登美丘,11
深井,12
美原,7
金岡南,13
高石消防署高師浜出張所,10
豊中市千成,13
豊中市千里,10
豊中市役所,12
吹田市垂水,12
吹田市北消防署,12
吹田市高野台,12
東大阪市西保健センター,9
東大阪市六万寺,11
東大阪市環境衛生検査センター,10
楠葉,13
枚方市役所,13
王仁公園,12
高槻北,15
庄所,14
八尾市保健所,11
成田,
寝屋川市役所,10
