局名,ppb
西部コミュニティセンター,46
国設大阪,42
茨木市役所,59
高石中学校,89
池田市立南畑会館,58
大東市役所,45
府立修徳学院,44
貝塚市消防署,108
島本町役場,57
富田林市役所,45
南海団地,77
泉南市役所,97
緑ケ丘小学校,113
三日市公民館,60
藤井寺市役所,43
岸和田中央公園,104
佐野中学校,82
泉大津市役所,109
豊能町役場,49
此花区役所,37
平尾小学校,37
野中小学校,****
桃谷中学校,37
大宮中学校,51
聖賢小学校,43
清江小学校,53
摂陽中学校,36
今宮中学校,****
九条南小学校,44
茨田北小学校,48
南港中央公園,61
出来島小学校,48
少林寺,97
浜寺,100
三宝,78
若松台,108
石津,94
登美丘,46
深井,102
美原,31
金岡南,45
高石消防署高師浜出張所,89
豊中市千成,52
豊中市千里,59
豊中市役所,59
吹田市垂水,49
吹田市北消防署,61
吹田市高野台,56
東大阪市西保健センター,31
東大阪市六万寺,38
東大阪市環境衛生検査センター,42
楠葉,53
枚方市役所,57
王仁公園,47
高槻北,58
庄所,****
八尾市保健所,37
成田,
寝屋川市役所,39
