局名,ppb
西部コミュニティセンター,62
国設大阪,60
茨木市役所,64
高石中学校,44
池田市立南畑会館,68
大東市役所,63
府立修徳学院,49
貝塚市消防署,45
島本町役場,70
富田林市役所,52
南海団地,42
泉南市役所,44
緑ケ丘小学校,49
三日市公民館,52
藤井寺市役所,54
岸和田中央公園,49
佐野中学校,48
泉大津市役所,46
豊能町役場,64
此花区役所,49
平尾小学校,56
野中小学校,59
桃谷中学校,56
大宮中学校,66
聖賢小学校,64
清江小学校,46
摂陽中学校,50
今宮中学校,56
九条南小学校,50
茨田北小学校,69
南港中央公園,47
出来島小学校,50
少林寺,46
浜寺,46
三宝,47
若松台,49
石津,50
登美丘,49
深井,48
美原,42
金岡南,50
高石消防署高師浜出張所,42
豊中市千成,58
豊中市千里,64
豊中市役所,64
吹田市垂水,67
吹田市北消防署,71
吹田市高野台,68
東大阪市西保健センター,63
東大阪市六万寺,60
東大阪市環境衛生検査センター,57
楠葉,73
枚方市役所,75
王仁公園,67
高槻北,71
庄所,74
八尾市保健所,58
成田,
寝屋川市役所,60
