局名,ppb
西部コミュニティセンター,3
国設大阪,6
茨木市役所,3
高石中学校,1
池田市立南畑会館,7
大東市役所,1
府立修徳学院,0
貝塚市消防署,5
島本町役場,5
富田林市役所,2
南海団地,10
泉南市役所,****
緑ケ丘小学校,1
三日市公民館,1
藤井寺市役所,2
岸和田中央公園,2
佐野中学校,7
泉大津市役所,3
豊能町役場,8
此花区役所,5
平尾小学校,3
野中小学校,5
桃谷中学校,4
大宮中学校,5
聖賢小学校,6
清江小学校,****
摂陽中学校,1
今宮中学校,****
九条南小学校,3
茨田北小学校,4
南港中央公園,****
出来島小学校,****
少林寺,2
浜寺,1
三宝,1
若松台,0
石津,0
登美丘,0
深井,0
美原,0
金岡南,3
高石消防署高師浜出張所,0
豊中市千成,5
豊中市千里,5
豊中市役所,6
吹田市垂水,5
吹田市北消防署,7
吹田市高野台,3
東大阪市西保健センター,3
東大阪市六万寺,1
東大阪市環境衛生検査センター,0
楠葉,1
枚方市役所,3
王仁公園,1
高槻北,19
庄所,2
八尾市保健所,0
成田,
寝屋川市役所,4
