局名,ppb
西部コミュニティセンター,13
国設大阪,14
茨木市役所,11
高石中学校,13
池田市立南畑会館,13
大東市役所,13
府立修徳学院,8
貝塚市消防署,17
島本町役場,15
富田林市役所,****
南海団地,16
泉南市役所,16
緑ケ丘小学校,13
三日市公民館,13
藤井寺市役所,14
岸和田中央公園,15
佐野中学校,13
泉大津市役所,14
豊能町役場,14
此花区役所,12
平尾小学校,11
野中小学校,12
桃谷中学校,12
大宮中学校,13
聖賢小学校,13
清江小学校,7
摂陽中学校,12
今宮中学校,9
九条南小学校,12
茨田北小学校,15
南港中央公園,10
出来島小学校,6
少林寺,12
浜寺,15
三宝,10
若松台,14
石津,13
登美丘,14
深井,13
美原,10
金岡南,14
高石消防署高師浜出張所,11
豊中市千成,13
豊中市千里,11
豊中市役所,13
吹田市垂水,13
吹田市北消防署,13
吹田市高野台,11
東大阪市西保健センター,14
東大阪市六万寺,12
東大阪市環境衛生検査センター,12
楠葉,13
枚方市役所,13
王仁公園,12
高槻北,31
庄所,13
八尾市保健所,12
成田,
寝屋川市役所,14
