局名,ppb
西部コミュニティセンター,6
国設大阪,8
茨木市役所,8
高石中学校,5
池田市立南畑会館,13
大東市役所,12
府立修徳学院,6
貝塚市消防署,2
島本町役場,12
富田林市役所,3
南海団地,5
泉南市役所,****
緑ケ丘小学校,1
三日市公民館,0
藤井寺市役所,10
岸和田中央公園,2
佐野中学校,1
泉大津市役所,3
豊能町役場,2
此花区役所,6
平尾小学校,7
野中小学校,7
桃谷中学校,8
大宮中学校,4
聖賢小学校,8
清江小学校,3
摂陽中学校,2
今宮中学校,8
九条南小学校,8
茨田北小学校,6
南港中央公園,1
出来島小学校,6
少林寺,4
浜寺,7
三宝,1
若松台,4
石津,5
登美丘,5
深井,6
美原,3
金岡南,8
高石消防署高師浜出張所,2
豊中市千成,6
豊中市千里,7
豊中市役所,6
吹田市垂水,7
吹田市北消防署,3
吹田市高野台,7
東大阪市西保健センター,6
東大阪市六万寺,3
東大阪市環境衛生検査センター,2
楠葉,6
枚方市役所,3
王仁公園,5
高槻北,14
庄所,9
八尾市保健所,2
成田,
寝屋川市役所,6
