局名,ppb
西部コミュニティセンター,55
国設大阪,48
茨木市役所,54
高石中学校,30
池田市立南畑会館,64
大東市役所,53
府立修徳学院,39
貝塚市消防署,28
島本町役場,65
富田林市役所,39
南海団地,31
泉南市役所,33
緑ケ丘小学校,29
三日市公民館,34
藤井寺市役所,41
岸和田中央公園,36
佐野中学校,36
泉大津市役所,33
豊能町役場,68
此花区役所,48
平尾小学校,45
野中小学校,52
桃谷中学校,44
大宮中学校,57
聖賢小学校,54
清江小学校,41
摂陽中学校,42
今宮中学校,49
九条南小学校,50
茨田北小学校,53
南港中央公園,39
出来島小学校,38
少林寺,38
浜寺,38
三宝,37
若松台,37
石津,36
登美丘,40
深井,38
美原,31
金岡南,40
高石消防署高師浜出張所,28
豊中市千成,52
豊中市千里,56
豊中市役所,56
吹田市垂水,57
吹田市北消防署,61
吹田市高野台,58
東大阪市西保健センター,46
東大阪市六万寺,47
東大阪市環境衛生検査センター,43
楠葉,67
枚方市役所,67
王仁公園,58
高槻北,65
庄所,67
八尾市保健所,47
成田,
寝屋川市役所,54
