局名,ppb
西部コミュニティセンター,57
国設大阪,57
茨木市役所,47
高石中学校,53
池田市立南畑会館,51
大東市役所,56
府立修徳学院,37
貝塚市消防署,52
島本町役場,50
富田林市役所,****
南海団地,51
泉南市役所,54
緑ケ丘小学校,52
三日市公民館,46
藤井寺市役所,51
岸和田中央公園,57
佐野中学校,56
泉大津市役所,50
豊能町役場,50
此花区役所,56
平尾小学校,53
野中小学校,55
桃谷中学校,53
大宮中学校,59
聖賢小学校,56
清江小学校,45
摂陽中学校,53
今宮中学校,51
九条南小学校,58
茨田北小学校,57
南港中央公園,47
出来島小学校,47
少林寺,42
浜寺,56
三宝,42
若松台,57
石津,47
登美丘,57
深井,57
美原,42
金岡南,54
高石消防署高師浜出張所,42
豊中市千成,58
豊中市千里,48
豊中市役所,53
吹田市垂水,57
吹田市北消防署,55
吹田市高野台,52
東大阪市西保健センター,55
東大阪市六万寺,53
東大阪市環境衛生検査センター,51
楠葉,52
枚方市役所,54
王仁公園,51
高槻北,50
庄所,51
八尾市保健所,51
成田,
寝屋川市役所,51
