局名,ppb
西部コミュニティセンター,58
国設大阪,56
茨木市役所,61
高石中学校,44
池田市立南畑会館,62
大東市役所,69
府立修徳学院,44
貝塚市消防署,42
島本町役場,69
富田林市役所,55
南海団地,41
泉南市役所,43
緑ケ丘小学校,50
三日市公民館,53
藤井寺市役所,50
岸和田中央公園,45
佐野中学校,46
泉大津市役所,48
豊能町役場,62
此花区役所,40
平尾小学校,52
野中小学校,49
桃谷中学校,51
大宮中学校,61
聖賢小学校,62
清江小学校,43
摂陽中学校,46
今宮中学校,52
九条南小学校,47
茨田北小学校,71
南港中央公園,46
出来島小学校,36
少林寺,45
浜寺,46
三宝,43
若松台,53
石津,42
登美丘,53
深井,50
美原,43
金岡南,49
高石消防署高師浜出張所,39
豊中市千成,52
豊中市千里,58
豊中市役所,59
吹田市垂水,59
吹田市北消防署,66
吹田市高野台,64
東大阪市西保健センター,61
東大阪市六万寺,58
東大阪市環境衛生検査センター,55
楠葉,73
枚方市役所,75
王仁公園,67
高槻北,68
庄所,72
八尾市保健所,55
成田,
寝屋川市役所,60
