局名,ppb
西部コミュニティセンター,8
国設大阪,8
茨木市役所,10
高石中学校,5
池田市立南畑会館,10
大東市役所,7
府立修徳学院,4
貝塚市消防署,7
島本町役場,10
富田林市役所,2
南海団地,5
泉南市役所,3
緑ケ丘小学校,2
三日市公民館,1
藤井寺市役所,6
岸和田中央公園,2
佐野中学校,0
泉大津市役所,9
豊能町役場,11
此花区役所,7
平尾小学校,8
野中小学校,8
桃谷中学校,8
大宮中学校,9
聖賢小学校,7
清江小学校,****
摂陽中学校,6
今宮中学校,****
九条南小学校,7
茨田北小学校,8
南港中央公園,****
出来島小学校,****
少林寺,5
浜寺,5
三宝,5
若松台,2
石津,5
登美丘,4
深井,4
美原,2
金岡南,6
高石消防署高師浜出張所,5
豊中市千成,9
豊中市千里,8
豊中市役所,9
吹田市垂水,8
吹田市北消防署,10
吹田市高野台,8
東大阪市西保健センター,7
東大阪市六万寺,7
東大阪市環境衛生検査センター,5
楠葉,9
枚方市役所,8
王仁公園,10
高槻北,17
庄所,10
八尾市保健所,7
成田,
寝屋川市役所,7
