局名,ppb
西部コミュニティセンター,77
国設大阪,72
茨木市役所,69
高石中学校,78
池田市立南畑会館,77
大東市役所,75
府立修徳学院,60
貝塚市消防署,92
島本町役場,64
富田林市役所,69
南海団地,68
泉南市役所,77
緑ケ丘小学校,96
三日市公民館,64
藤井寺市役所,77
岸和田中央公園,93
佐野中学校,77
泉大津市役所,88
豊能町役場,48
此花区役所,60
平尾小学校,61
野中小学校,****
桃谷中学校,74
大宮中学校,84
聖賢小学校,80
清江小学校,71
摂陽中学校,82
今宮中学校,68
九条南小学校,64
茨田北小学校,82
南港中央公園,62
出来島小学校,48
少林寺,81
浜寺,90
三宝,77
若松台,100
石津,85
登美丘,97
深井,97
美原,62
金岡南,88
高石消防署高師浜出張所,79
豊中市千成,76
豊中市千里,71
豊中市役所,80
吹田市垂水,81
吹田市北消防署,75
吹田市高野台,71
東大阪市西保健センター,85
東大阪市六万寺,76
東大阪市環境衛生検査センター,90
楠葉,65
枚方市役所,68
王仁公園,62
高槻北,66
庄所,71
八尾市保健所,79
成田,
寝屋川市役所,63
