局名,ppb
西部コミュニティセンター,6
国設大阪,11
茨木市役所,9
高石中学校,1
池田市立南畑会館,15
大東市役所,****
府立修徳学院,7
貝塚市消防署,4
島本町役場,****
富田林市役所,8
南海団地,7
泉南市役所,****
緑ケ丘小学校,4
三日市公民館,6
藤井寺市役所,****
岸和田中央公園,2
佐野中学校,5
泉大津市役所,2
豊能町役場,6
此花区役所,10
平尾小学校,10
野中小学校,12
桃谷中学校,12
大宮中学校,8
聖賢小学校,9
清江小学校,7
摂陽中学校,9
今宮中学校,12
九条南小学校,9
茨田北小学校,13
南港中央公園,4
出来島小学校,11
少林寺,4
浜寺,2
三宝,7
若松台,5
石津,1
登美丘,8
深井,6
美原,5
金岡南,8
高石消防署高師浜出張所,0
豊中市千成,12
豊中市千里,11
豊中市役所,11
吹田市垂水,10
吹田市北消防署,12
吹田市高野台,9
東大阪市西保健センター,12
東大阪市六万寺,8
東大阪市環境衛生検査センター,9
楠葉,13
枚方市役所,9
王仁公園,6
高槻北,18
庄所,11
八尾市保健所,7
成田,
寝屋川市役所,****
