局名,ppb
西部コミュニティセンター,73
国設大阪,53
茨木市役所,66
高石中学校,64
池田市立南畑会館,68
大東市役所,79
府立修徳学院,62
貝塚市消防署,63
島本町役場,90
富田林市役所,70
南海団地,70
泉南市役所,76
緑ケ丘小学校,65
三日市公民館,65
藤井寺市役所,66
岸和田中央公園,70
佐野中学校,77
泉大津市役所,63
豊能町役場,81
此花区役所,53
平尾小学校,59
野中小学校,63
桃谷中学校,60
大宮中学校,69
聖賢小学校,64
清江小学校,57
摂陽中学校,54
今宮中学校,60
九条南小学校,51
茨田北小学校,66
南港中央公園,65
出来島小学校,36
少林寺,65
浜寺,67
三宝,52
若松台,67
石津,63
登美丘,69
深井,67
美原,56
金岡南,66
高石消防署高師浜出張所,58
豊中市千成,66
豊中市千里,64
豊中市役所,67
吹田市垂水,72
吹田市北消防署,79
吹田市高野台,74
東大阪市西保健センター,70
東大阪市六万寺,76
東大阪市環境衛生検査センター,65
楠葉,98
枚方市役所,96
王仁公園,93
高槻北,85
庄所,92
八尾市保健所,68
成田,
寝屋川市役所,85
