局名,ppb
西部コミュニティセンター,21
国設大阪,18
茨木市役所,19
高石中学校,12
池田市立南畑会館,24
大東市役所,18
府立修徳学院,13
貝塚市消防署,13
島本町役場,18
富田林市役所,10
南海団地,20
泉南市役所,16
緑ケ丘小学校,8
三日市公民館,5
藤井寺市役所,18
岸和田中央公園,13
佐野中学校,16
泉大津市役所,12
豊能町役場,17
此花区役所,****
平尾小学校,16
野中小学校,17
桃谷中学校,16
大宮中学校,****
聖賢小学校,****
清江小学校,14
摂陽中学校,****
今宮中学校,14
九条南小学校,****
茨田北小学校,****
南港中央公園,8
出来島小学校,17
少林寺,16
浜寺,14
三宝,14
若松台,11
石津,13
登美丘,13
深井,12
美原,9
金岡南,14
高石消防署高師浜出張所,12
豊中市千成,18
豊中市千里,20
豊中市役所,19
吹田市垂水,****
吹田市北消防署,****
吹田市高野台,19
東大阪市西保健センター,15
東大阪市六万寺,17
東大阪市環境衛生検査センター,14
楠葉,20
枚方市役所,17
王仁公園,11
高槻北,25
庄所,20
八尾市保健所,11
成田,
寝屋川市役所,19
