局名,ppb
西部コミュニティセンター,9
国設大阪,9
茨木市役所,4
高石中学校,4
池田市立南畑会館,8
大東市役所,15
府立修徳学院,6
貝塚市消防署,6
島本町役場,13
富田林市役所,5
南海団地,11
泉南市役所,5
緑ケ丘小学校,6
三日市公民館,1
藤井寺市役所,6
岸和田中央公園,6
佐野中学校,5
泉大津市役所,4
豊能町役場,3
此花区役所,6
平尾小学校,5
野中小学校,4
桃谷中学校,7
大宮中学校,7
聖賢小学校,10
清江小学校,2
摂陽中学校,0
今宮中学校,8
九条南小学校,8
茨田北小学校,6
南港中央公園,****
出来島小学校,5
少林寺,2
浜寺,5
三宝,2
若松台,7
石津,4
登美丘,5
深井,3
美原,3
金岡南,5
高石消防署高師浜出張所,3
豊中市千成,3
豊中市千里,9
豊中市役所,7
吹田市垂水,4
吹田市北消防署,3
吹田市高野台,2
東大阪市西保健センター,2
東大阪市六万寺,1
東大阪市環境衛生検査センター,1
楠葉,2
枚方市役所,3
王仁公園,3
高槻北,17
庄所,2
八尾市保健所,0
成田,
寝屋川市役所,7
