局名,ppb
西部コミュニティセンター,76
国設大阪,64
茨木市役所,84
高石中学校,73
池田市立南畑会館,73
大東市役所,89
府立修徳学院,78
貝塚市消防署,75
島本町役場,72
富田林市役所,104
南海団地,53
泉南市役所,60
緑ケ丘小学校,90
三日市公民館,95
藤井寺市役所,98
岸和田中央公園,76
佐野中学校,62
泉大津市役所,69
豊能町役場,80
此花区役所,66
平尾小学校,68
野中小学校,****
桃谷中学校,68
大宮中学校,76
聖賢小学校,76
清江小学校,71
摂陽中学校,79
今宮中学校,63
九条南小学校,65
茨田北小学校,82
南港中央公園,65
出来島小学校,52
少林寺,77
浜寺,78
三宝,72
若松台,87
石津,64
登美丘,89
深井,79
美原,73
金岡南,79
高石消防署高師浜出張所,64
豊中市千成,66
豊中市千里,67
豊中市役所,67
吹田市垂水,72
吹田市北消防署,73
吹田市高野台,72
東大阪市西保健センター,82
東大阪市六万寺,88
東大阪市環境衛生検査センター,90
楠葉,69
枚方市役所,80
王仁公園,64
高槻北,77
庄所,82
八尾市保健所,87
成田,
寝屋川市役所,79
