局名,ppb
西部コミュニティセンター,12
国設大阪,12
茨木市役所,9
高石中学校,13
池田市立南畑会館,11
大東市役所,9
府立修徳学院,9
貝塚市消防署,15
島本町役場,10
富田林市役所,****
南海団地,14
泉南市役所,13
緑ケ丘小学校,13
三日市公民館,13
藤井寺市役所,13
岸和田中央公園,14
佐野中学校,11
泉大津市役所,13
豊能町役場,11
此花区役所,10
平尾小学校,10
野中小学校,11
桃谷中学校,13
大宮中学校,11
聖賢小学校,12
清江小学校,11
摂陽中学校,11
今宮中学校,7
九条南小学校,11
茨田北小学校,11
南港中央公園,10
出来島小学校,6
少林寺,12
浜寺,14
三宝,12
若松台,13
石津,13
登美丘,14
深井,12
美原,10
金岡南,14
高石消防署高師浜出張所,11
豊中市千成,11
豊中市千里,10
豊中市役所,11
吹田市垂水,11
吹田市北消防署,11
吹田市高野台,10
東大阪市西保健センター,13
東大阪市六万寺,10
東大阪市環境衛生検査センター,11
楠葉,8
枚方市役所,8
王仁公園,9
高槻北,24
庄所,10
八尾市保健所,9
成田,
寝屋川市役所,10
