局名,ppb
西部コミュニティセンター,****
国設大阪,20
茨木市役所,21
高石中学校,12
池田市立南畑会館,20
大東市役所,22
府立修徳学院,11
貝塚市消防署,12
島本町役場,24
富田林市役所,13
南海団地,14
泉南市役所,13
緑ケ丘小学校,11
三日市公民館,10
藤井寺市役所,17
岸和田中央公園,14
佐野中学校,11
泉大津市役所,12
豊能町役場,19
此花区役所,16
平尾小学校,16
野中小学校,20
桃谷中学校,18
大宮中学校,28
聖賢小学校,24
清江小学校,****
摂陽中学校,18
今宮中学校,20
九条南小学校,16
茨田北小学校,25
南港中央公園,8
出来島小学校,10
少林寺,16
浜寺,16
三宝,15
若松台,11
石津,17
登美丘,13
深井,13
美原,7
金岡南,16
高石消防署高師浜出張所,6
豊中市千成,19
豊中市千里,17
豊中市役所,18
吹田市垂水,20
吹田市北消防署,24
吹田市高野台,21
東大阪市西保健センター,20
東大阪市六万寺,18
東大阪市環境衛生検査センター,17
楠葉,19
枚方市役所,25
王仁公園,18
高槻北,31
庄所,29
八尾市保健所,18
成田,
寝屋川市役所,22
