局名,ppb
西部コミュニティセンター,72
国設大阪,52
茨木市役所,82
高石中学校,57
池田市立南畑会館,69
大東市役所,72
府立修徳学院,54
貝塚市消防署,57
島本町役場,56
富田林市役所,71
南海団地,47
泉南市役所,51
緑ケ丘小学校,52
三日市公民館,56
藤井寺市役所,72
岸和田中央公園,62
佐野中学校,52
泉大津市役所,62
豊能町役場,60
此花区役所,53
平尾小学校,55
野中小学校,****
桃谷中学校,58
大宮中学校,68
聖賢小学校,60
清江小学校,51
摂陽中学校,60
今宮中学校,57
九条南小学校,52
茨田北小学校,72
南港中央公園,47
出来島小学校,43
少林寺,53
浜寺,56
三宝,47
若松台,69
石津,52
登美丘,75
深井,71
美原,59
金岡南,66
高石消防署高師浜出張所,51
豊中市千成,57
豊中市千里,64
豊中市役所,64
吹田市垂水,63
吹田市北消防署,74
吹田市高野台,70
東大阪市西保健センター,67
東大阪市六万寺,68
東大阪市環境衛生検査センター,76
楠葉,53
枚方市役所,63
王仁公園,52
高槻北,59
庄所,71
八尾市保健所,73
成田,
寝屋川市役所,60
