局名,ppb
西部コミュニティセンター,58
国設大阪,49
茨木市役所,37
高石中学校,44
池田市立南畑会館,44
大東市役所,61
府立修徳学院,47
貝塚市消防署,45
島本町役場,26
富田林市役所,****
南海団地,48
泉南市役所,50
緑ケ丘小学校,48
三日市公民館,48
藤井寺市役所,57
岸和田中央公園,54
佐野中学校,50
泉大津市役所,48
豊能町役場,28
此花区役所,42
平尾小学校,46
野中小学校,50
桃谷中学校,47
大宮中学校,58
聖賢小学校,55
清江小学校,47
摂陽中学校,52
今宮中学校,50
九条南小学校,45
茨田北小学校,62
南港中央公園,43
出来島小学校,35
少林寺,48
浜寺,51
三宝,39
若松台,51
石津,47
登美丘,52
深井,49
美原,43
金岡南,50
高石消防署高師浜出張所,42
豊中市千成,50
豊中市千里,46
豊中市役所,52
吹田市垂水,54
吹田市北消防署,52
吹田市高野台,54
東大阪市西保健センター,54
東大阪市六万寺,61
東大阪市環境衛生検査センター,55
楠葉,30
枚方市役所,37
王仁公園,37
高槻北,30
庄所,29
八尾市保健所,57
成田,
寝屋川市役所,57
