局名,ppb
西部コミュニティセンター,53
国設大阪,39
茨木市役所,****
高石中学校,53
池田市立南畑会館,69
大東市役所,56
府立修徳学院,60
貝塚市消防署,63
島本町役場,69
富田林市役所,65
南海団地,67
泉南市役所,65
緑ケ丘小学校,60
三日市公民館,62
藤井寺市役所,67
岸和田中央公園,68
佐野中学校,58
泉大津市役所,63
豊能町役場,63
此花区役所,46
平尾小学校,44
野中小学校,51
桃谷中学校,43
大宮中学校,55
聖賢小学校,47
清江小学校,37
摂陽中学校,42
今宮中学校,47
九条南小学校,39
茨田北小学校,34
南港中央公園,48
出来島小学校,43
少林寺,51
浜寺,53
三宝,48
若松台,60
石津,59
登美丘,58
深井,60
美原,51
金岡南,****
高石消防署高師浜出張所,54
豊中市千成,50
豊中市千里,60
豊中市役所,61
吹田市垂水,60
吹田市北消防署,70
吹田市高野台,67
東大阪市西保健センター,52
東大阪市六万寺,63
東大阪市環境衛生検査センター,49
楠葉,72
枚方市役所,70
王仁公園,66
高槻北,71
庄所,74
八尾市保健所,62
成田,
寝屋川市役所,58
