局名,ppb
西部コミュニティセンター,55
国設大阪,60
茨木市役所,47
高石中学校,54
池田市立南畑会館,49
大東市役所,55
府立修徳学院,42
貝塚市消防署,56
島本町役場,45
富田林市役所,****
南海団地,52
泉南市役所,61
緑ケ丘小学校,54
三日市公民館,51
藤井寺市役所,56
岸和田中央公園,60
佐野中学校,64
泉大津市役所,51
豊能町役場,54
此花区役所,55
平尾小学校,55
野中小学校,53
桃谷中学校,56
大宮中学校,59
聖賢小学校,57
清江小学校,57
摂陽中学校,55
今宮中学校,58
九条南小学校,56
茨田北小学校,57
南港中央公園,50
出来島小学校,40
少林寺,49
浜寺,57
三宝,53
若松台,59
石津,54
登美丘,61
深井,61
美原,46
金岡南,57
高石消防署高師浜出張所,47
豊中市千成,57
豊中市千里,43
豊中市役所,47
吹田市垂水,52
吹田市北消防署,51
吹田市高野台,50
東大阪市西保健センター,59
東大阪市六万寺,56
東大阪市環境衛生検査センター,46
楠葉,48
枚方市役所,50
王仁公園,50
高槻北,49
庄所,48
八尾市保健所,57
成田,
寝屋川市役所,47
