局名,ppb
西部コミュニティセンター,8
国設大阪,9
茨木市役所,5
高石中学校,7
池田市立南畑会館,9
大東市役所,8
府立修徳学院,4
貝塚市消防署,12
島本町役場,5
富田林市役所,5
南海団地,22
泉南市役所,26
緑ケ丘小学校,5
三日市公民館,3
藤井寺市役所,8
岸和田中央公園,6
佐野中学校,23
泉大津市役所,12
豊能町役場,5
此花区役所,8
平尾小学校,9
野中小学校,9
桃谷中学校,8
大宮中学校,8
聖賢小学校,9
清江小学校,8
摂陽中学校,7
今宮中学校,9
九条南小学校,8
茨田北小学校,11
南港中央公園,5
出来島小学校,9
少林寺,7
浜寺,7
三宝,8
若松台,6
石津,8
登美丘,7
深井,7
美原,5
金岡南,10
高石消防署高師浜出張所,7
豊中市千成,9
豊中市千里,6
豊中市役所,7
吹田市垂水,9
吹田市北消防署,7
吹田市高野台,7
東大阪市西保健センター,9
東大阪市六万寺,5
東大阪市環境衛生検査センター,6
楠葉,5
枚方市役所,10
王仁公園,7
高槻北,12
庄所,6
八尾市保健所,6
成田,
寝屋川市役所,6
