局名,ppb
西部コミュニティセンター,93
国設大阪,87
茨木市役所,84
高石中学校,54
池田市立南畑会館,96
大東市役所,100
府立修徳学院,68
貝塚市消防署,62
島本町役場,87
富田林市役所,68
南海団地,58
泉南市役所,62
緑ケ丘小学校,65
三日市公民館,67
藤井寺市役所,****
岸和田中央公園,66
佐野中学校,64
泉大津市役所,60
豊能町役場,70
此花区役所,70
平尾小学校,67
野中小学校,71
桃谷中学校,88
大宮中学校,92
聖賢小学校,97
清江小学校,62
摂陽中学校,78
今宮中学校,83
九条南小学校,63
茨田北小学校,80
南港中央公園,55
出来島小学校,39
少林寺,68
浜寺,68
三宝,****
若松台,66
石津,61
登美丘,72
深井,72
美原,62
金岡南,83
高石消防署高師浜出張所,50
豊中市千成,78
豊中市千里,82
豊中市役所,86
吹田市垂水,86
吹田市北消防署,93
吹田市高野台,90
東大阪市西保健センター,100
東大阪市六万寺,94
東大阪市環境衛生検査センター,94
楠葉,100
枚方市役所,107
王仁公園,93
高槻北,92
庄所,88
八尾市保健所,92
成田,
寝屋川市役所,90
